,0
549,60.58214065637027
550,60.53496125316775
551,60.48776918057735
552,60.4405644194148
553,60.393346950495854
554,60.34611675463627
555,60.29887381265178
556,60.25161810535816
557,60.20434961357114
558,60.15706831810648
559,60.109774199779935
560,60.06246723940724
561,60.01514741780415
562,59.96781471578642
563,59.9204691141698
564,59.87311059377004
565,59.82573913540288
566,59.778354719884085
567,59.7309573280294
568,59.683546940654566
569,59.63612353857535
570,59.58868710260749
571,59.541237613566736
572,59.493775052268845
573,59.446299399529565
574,59.39881063616464
575,59.35130874298983
576,59.30379370082088
577,59.25626549047353
578,59.208724092763546
579,59.16116948850668
580,59.11360165851866
581,59.06602058361527
582,59.01842624461223
583,58.9708186223253
584,58.92319769757023
585,58.87556345116278
586,58.82791586391869
587,58.7802549166537
588,58.73258059018359
589,58.68489286532409
590,58.63719172289093
591,58.5894771436999
592,58.541749108566734
593,58.49400759830718
594,58.446252593736986
595,58.3984840756719
596,58.350702024927685
597,58.302906422320085
598,58.255097248664846
599,58.20727448477772
600,58.15943811147446
601,58.11158810957081
602,58.06372445988253
603,58.01584714322536
604,57.967956140415055
605,57.92005143226736
606,57.87213299959804
607,57.82420082322283
608,57.77625488395749
609,57.72829516261776
610,57.6803216400194
611,57.632334296978144
612,57.58433311430976
613,57.53631807283
614,57.4882891533546
615,57.44024633669932
616,57.3921896036799
617,57.34411893511211
618,57.29603431181167
619,57.24793571459436
620,57.19982312427591
621,57.15169652167208
622,57.10355588759861
623,57.05540120287127
624,57.007232448305786
625,56.95904960471793
626,56.91085265292344
627,56.86264157373806
628,56.81441634797756
629,56.76617695645767
630,56.71792337999416
631,56.66965559940276
632,56.62137359549923
633,56.573077349099314
634,56.52476684101877
635,56.47644205207335
636,56.4281029630788
637,56.37974955485088
638,56.33138180820531
639,56.28299970395787
640,56.23460322292431
641,56.18619234592035
642,56.13776705376178
643,56.08932732726432
644,56.04087314724373
645,55.99240449451576
646,55.94392134989617
647,55.89542369420069
648,55.84691150824509
649,55.79838477284511
650,55.74984346881651
651,55.70128757697502
652,55.652717078136405
653,55.60413195311642
654,55.5555321827308
655,55.506917747795306
656,55.45828862912569
657,55.40964480753769
658,55.36098626384706
659,55.31231297886956
660,55.26362493342093
661,55.21492210831693
662,55.166204484373296
663,55.117472042405794
664,55.068724763230165
665,55.01996262766215
666,54.97118561651752
667,54.92239371061201
668,54.87358689076139
669,54.82476513778138
670,54.77592843248775
671,54.72707675569623
672,54.678210088222606
673,54.6293284108826
674,54.58043170449197
675,54.531519949866464
676,54.48259312782184
677,54.43365121917384
678,54.38469420473822
679,54.33572206533072
680,54.286734781767095
681,54.237732334863104
682,54.18871470543449
683,54.139681874297
684,54.09063382226638
685,54.0415705301584
686,53.9924919787888
687,53.94339814897332
688,53.894289021527726
689,53.84516457726775
690,53.79602479700915
691,53.74686966156769
692,53.6976991517591
693,53.64851324839916
694,53.59931193230357
695,53.550095184288125
696,53.50086298516855
697,53.45161531576062
698,53.402352156880056
699,53.35307348934264
700,53.30377929396408
701,53.25446955156016
702,53.20514424294662
703,53.155803348939216
704,53.10644685035369
705,53.057074728005794
706,53.00768696271128
707,52.9582835352859
708,52.90886442654539
709,52.85942961730552
710,52.80997908838204
711,52.76051282059068
712,52.7110307947472
713,52.66153299166736
714,52.6120193921669
715,52.56248997706157
716,52.51294472716713
717,52.46338362329932
718,52.41380664627389
719,52.3642137769066
720,52.31460499601318
721,52.26498028440941
722,52.21533962291101
723,52.16568299233374
724,52.11601037349337
725,52.06632174720563
726,52.01661709428627
727,51.96689639555104
728,51.9171596318157
729,51.867406783896
730,51.81763783260767
731,51.767852758766495
732,51.71805154318819
733,51.66823416668853
734,51.61840061008325
735,51.5685508541881
736,51.51868487981885
737,51.46880266779123
738,51.41890419892099
739,51.3689894540239
740,51.31905841391568
741,51.26911105941211
742,51.21914737132892
743,51.16916733048187
744,51.11917091768671
745,51.06915811375919
746,51.019128899515046
747,50.96908325577004
748,50.919021163339934
749,50.86894260304046
750,50.81884755568737
751,50.76873600209642
752,50.71860792308336
753,50.66846329946394
754,50.618302112053904
755,50.56812434166901
756,50.51792996912501
757,50.467718975237645
758,50.41749134082267
759,50.36724704669583
760,50.31698607367289
761,50.266708402569584
762,50.21641401420167
763,50.16610288938489
764,50.115775008935
765,50.065430353667765
766,50.01506890439891
767,49.9646906419442
768,49.914295547119366
769,49.86388360074019
770,49.8134547836224
771,49.76300907658175
772,49.712546460434
773,49.662066915994885
774,49.61157042408016
775,49.56105696550559
776,49.510526521086895
777,49.45997907163985
778,49.4094145979802
779,49.358833080923695
780,49.30823450128607
781,49.2576188398831
782,49.20698607753053
783,49.15633619504409
784,49.10566917323955
785,49.054984992932646
786,49.00428363493915
787,48.95356508007479
788,48.90282930915532
789,48.852076302996494
790,48.80130604241407
791,48.75051850822379
792,48.699713681241406
793,48.64889154228266
794,48.59805207216331
795,48.54719525169912
796,48.49632106170581
797,48.445429482999145
798,48.39452049639488
799,48.34359408270877
800,48.29265022275655
801,48.24168889735397
802,48.41084566101696
803,47.68896973333333
804,47.551669200000006
805,46.983854180327874
806,46.92236493442624
807,46.880129278688536
808,46.861419688524585
809,46.79973018032786
810,46.71144031147541
811,46.63136137704917
812,46.54245298360656
813,46.46405604918032
814,46.42797613114753
815,45.93018990909092
816,46.41650556666666
817,46.38002081666668
818,46.32093241666666
819,46.303445933333336
820,46.267677133333336
821,46.110264590163936
822,46.0943071967213
823,46.072247819672135
824,46.07373478688525
825,46.0498162295082
826,46.01685701639344
827,45.97350436065575
828,45.92995340983607
829,45.89994995081967
830,45.88297916393442
831,45.81484109836066
832,45.77742942622951
833,45.73251303278688
834,45.72373147540984
835,45.7240378852459
836,45.71323329508197
837,45.69856168852459
838,45.64160509836065
839,45.57501029508197
840,45.53165201639344
841,45.523882180327874
842,45.4897914590164
843,45.429811885245904
844,45.46446504918033
845,45.464615409836064
846,45.5080239180328
847,45.51679201639343
848,45.52761777049181
849,45.54435998360656
850,45.54243359016392
851,45.56089534426229
852,45.58505363934426
853,45.57622552459016
854,45.84939242622951
855,45.85860365573771
856,45.90600698360655
857,45.92678309836065
858,45.92225595081966
859,45.93887280327869
860,45.982667262295095
861,46.02229998360656
862,46.046161655737706
863,46.10645304918034
864,46.137746688524594
865,46.19977657377051
866,46.226992163934426
867,46.2448043442623
868,46.30987942622951
869,46.33932991803279
870,46.41170103278689
871,46.47443863934426
872,46.52252908196721
873,46.55178886885246
874,46.60728188524591
875,46.4634443064516
876,46.480732274193535
877,46.53742120967742
878,46.59457332258065
879,46.6232251451613
880,46.65749654838709
881,46.68476516129031
882,46.70737487096774
883,46.73072817741936
884,46.74460843548387
885,46.76377525806451
886,46.76138582258064
887,46.75291293548386
888,46.78661206451613
889,46.83732859199445
890,46.900486666047456
891,46.963938189199496
892,47.0276816290388
893,47.09171545315356
894,47.15603812913201
895,47.220648124562345
896,47.28554390703278
897,47.35072394413153
898,47.416186703446805
899,47.48193065256682
900,47.54795425907978
901,47.6142559905739
902,47.680834314637394
903,47.74768769885847
904,47.814814610825344
905,47.88221351812622
906,47.94988288834932
907,48.01782118908285
908,48.08602688791502
909,48.15449845243404
910,48.22323435022813
911,48.2922330488855
912,48.36149301599436
913,48.431012719142906
914,48.50079062591937
915,48.570825203911966
916,48.64111492070889
917,48.71165824389836
918,48.78245364106859
919,48.85349957980779
920,48.92479452770417
921,48.99633695234595
922,49.06812532132133
923,49.14015810221853
924,49.21243376262576
925,49.284950770131225
926,49.357707592323145
927,49.43070269678972
928,49.50393455111918
929,49.57740162289973
930,49.651102379719575
931,49.725035289166925
932,49.79919881883
933,49.87359143629701
934,49.94821160915616
935,50.02305780499567
936,50.09812849140376
937,50.173422135968615
938,50.24893720627847
939,50.32467216992152
940,50.40062549448599
941,50.47679564756009
942,50.553181096732025
943,50.62978030959001
944,50.706591753722265
945,50.783613896716986
946,50.8608452061624
947,50.9382841496467
948,51.01592919475811
949,51.09377880908484
950,51.17183146021511
951,51.25008561573711
952,51.32853974323908
953,51.40719231030921
954,51.48604178453572
955,51.565086633506816
956,51.64432532481072
957,51.723756326035634
958,51.80337810476978
959,51.88318912860135
960,51.96318786511858
961,52.04337278190967
962,52.12374234656282
963,52.204295026666266
964,52.2850292898082
965,52.365943603576845
966,52.447036435560406
967,52.5283062533471
968,52.60975152452514
969,52.69137071668273
970,52.77316229740808
971,52.85512473428941
972,52.93725649491493
973,53.01955604687285
974,53.102021857751375
975,53.18465239513873
976,53.26744612662312
977,53.350401519792754
978,53.43351704223585
979,53.516791161540624
980,53.60022234529527
981,53.68380906108801
982,53.76754977650705
983,53.85144295914062
984,53.93548707657691
985,54.01968059640414
986,54.104021986210526
987,54.188509713584274
988,54.2731422461136
989,54.35791805138671
990,54.44283559699182
991,54.52789335051714
992,54.61308977955088
993,54.69842335168126
994,54.78389253449648
995,54.869495795584754
996,54.9552316025343
997,55.04109842293333
998,55.12709472437004
999,55.21321897443266
1000,55.2994696407094
1001,55.38584519078846
1002,55.47234409225806
1003,55.558964812706414
1004,55.64570581972173
1005,55.73256558089221
1006,55.81954256380609
1007,55.90663523605156
1008,55.99384206521684
1009,56.08116151889014
1010,56.16859206465967
1011,56.256132170113645
1012,56.34378030284027
1013,56.43153493042777
1014,56.519394520464346
1015,56.60735754053821
1016,56.69542245823758
1017,56.78358774115066
1018,56.87185185686567
1019,56.96021327297081
1020,57.0486704570543
1021,57.13722187670436
1022,57.22586599950918
1023,57.31460129305699
1024,57.40342622493599
1025,57.4923392627344
1026,57.581338874040426
1027,57.67042352644229
1028,57.75959168752819
1029,57.84884182488635
1030,57.93817240610497
1031,58.02758189877227
1032,58.11706877047645
1033,58.20663148880573
1034,58.29626852134834
1035,58.38597833569246
1036,58.47575939942631
1037,58.56561018013812
1038,58.65552914541608
1039,58.74551476284841
1040,58.83556550002332
1041,58.92567982452904
1042,59.01585620395375
1043,59.10609310588568
1044,59.19638899791304
1045,59.28674234762404
1046,59.37715162260689
1047,59.4676152904498
1048,59.55813181874099
1049,59.64869967506867
1050,59.73931732702105
1051,59.82998324218633
1052,59.92069588815274
1053,60.011453732508485
1054,60.10225524284177
1055,60.19309888674081
1056,60.28398313179383
1057,60.37490644558902
1058,60.46586729571461
1059,60.5568641497588
1060,60.6478954753098
1061,60.73895973995583
1062,60.8300554112851
1063,60.92118095688582
1064,61.0123348443462
1065,61.10351554125446
1066,61.1947215151988
1067,61.28595123376744
1068,61.37720316454859
1069,61.46847577513045
1070,61.55976753310125
1071,61.65107690604919
1072,61.74240236156249
1073,61.83374236722936
1074,61.925095390638
1075,62.01645989937664
1076,62.10783436103347
1077,62.19921724319672
1078,62.29060701345459
1079,62.3820021393953
1080,62.47340108860706
1081,62.56480232867808
1082,62.656204327196576
1083,62.74760555175075
1084,62.83900446992882
1085,62.930399549319006
1086,63.021789257509504
1087,63.11317206208853
1088,63.2045464306443
1089,63.295910830765024
1090,63.38726373003891
1091,63.47860359605418
1092,63.56992889639904
1093,63.66123809866168
1094,63.75252967043035
1095,63.84380207929324
1096,63.93505379283857
1097,64.02628327865455
1098,64.11748900432937
1099,64.20866943745128
1100,64.29982304560846
1101,64.39094829638913
1102,64.48204365738152
1103,64.57310759617383
1104,64.66413858035425
1105,64.75513507751101
1106,64.84609555523234
1107,64.93701848110642
1108,65.02790232272147
1109,65.11874554766572
1110,65.20954662352737
1111,65.30030401789463
1112,65.3910161983557
1113,65.4816816324988
1114,65.57229878791217
1115,65.66286613218398
1116,65.75338213290246
1117,65.84384525765583
1118,65.93425397403229
1119,66.02460674962003
1120,66.11490205200732
1121,66.20513834878231
1122,66.29531410753326
1123,66.38542779584834
1124,66.4754778813158
1125,66.56546283152382
1126,66.65538111406063
1127,66.74523119651444
1128,66.83501154647345
1129,66.9247206315259
1130,67.01435691925997
1131,67.10391887726388
1132,67.19340497312584
1133,67.28281367443407
1134,67.3721434487768
1135,67.4613927637422
1136,67.5505600869185
1137,67.63964388589392
1138,67.72864262825667
1139,67.81755478159495
1140,67.90637881349699
1141,67.99511319155096
1142,68.08375638334513
1143,68.17230685646769
1144,68.26076307850681
1145,68.34912351705077
1146,68.43738663968773
1147,68.52555091400593
1148,68.61361480759356
1149,68.70157678803886
1150,68.78943532293002
1151,68.87718887985525
1152,68.96483592640278
1153,69.05237493016081
1154,69.13980435871756
1155,69.2271226796612
1156,69.31432836058
1157,69.40141986906215
1158,69.48839567269584
1159,69.57525423906932
1160,69.66199403577077
1161,69.74861353038843
1162,69.83511119051047
1163,69.92148548372515
1164,70.00773487762065
1165,70.09385783978519
1166,70.17985283780698
1167,70.26571833927423
1168,70.35145281177516
1169,70.43705472289798
1170,70.5225225402309
1171,70.60785473136212
1172,70.69304976387988
1173,70.77810610537236
1174,70.86302222342778
1175,70.94779658563436
1176,71.03242765958032
1177,71.11691391285385
1178,71.20125381304318
1179,71.28544582773651
1180,71.36948842452205
1181,71.45338007098803
1182,71.53711923472264
1183,71.62070438331409
1184,71.70413398435062
1185,71.78740650542042
1186,71.8705204141117
1187,71.95347417801267
1188,72.03626626471157
1189,72.11889514179657
1190,72.20135927685591
1191,72.2836571374778
1192,72.36578719125043
1193,72.44774790576204
1194,72.52953774860083
1195,72.61115518735501
1196,72.69259868961278
1197,72.77386672296237
1198,72.854957754992
1199,72.93587025328985
1200,73.01660268544414
1201,73.0971535190431
1202,73.17752122167494
1203,73.25770426092787
1204,73.33770110439008
1205,73.4175102196498
1206,73.49713007429523
1207,73.57655913591461
1208,73.65579587209612
1209,73.73483875042798
1210,73.8136862384984
1211,73.89233680389563
1212,73.97078891420782
1213,74.04904103702322
1214,74.12709163993003
1215,74.20493919051646
1216,74.28258215637072
1217,74.36001900508104
1218,74.43724820423563
1219,74.51426822142267
1220,74.5910775242304
1221,74.66767458024701
1222,74.74405785706074
1223,74.82022582225977
1224,74.89617694343235
1225,74.97190968816668
1226,75.04742252405093
1227,75.12271391867336
1228,75.19778233962217
1229,75.27262625448554
1230,75.34724413085175
1231,75.42163443630893
1232,75.49579563844536
1233,75.56972620484922
1234,75.64342460310871
1235,75.71688930081207
1236,75.7901187655475
1237,75.8631114649032
1238,75.93586586646741
1239,76.00838043782831
1240,76.08065364657412
1241,76.15268396029307
1242,76.22446984657336
1243,76.29600977300319
1244,76.36730220717078
1245,76.43834561666435
1246,76.50913846907211
1247,76.57967923198227
1248,76.64996637298302
1249,76.71999835966261
1250,76.78977365960921
1251,76.85929074041107
1252,76.92854806965639
1253,76.99754411493336
1254,77.06627734383022
1255,77.13474622393517
1256,77.20294922283642
1257,77.27088480812219
1258,77.33855144738068
1259,77.40594760820011
1260,77.47307175816869
1261,77.53992236487463
1262,77.60649789590613
1263,77.67279681885142
1264,77.7388176012987
1265,77.8045587108362
1266,77.87001861505212
1267,77.93519578153466
1268,78.00008867787206
1269,78.06469577165248
1270,78.12901553046419
1271,78.19304642189537
1272,78.25678691353424
1273,78.32023547296902
1274,78.3833905677879
1275,78.44625066557911
1276,78.50881423393085
1277,78.57107974043134
1278,78.63304565266878
1279,78.69471043823141
1280,78.75607256470741
1281,78.817130499685
1282,78.8778827107524
1283,78.93832766549782
1284,78.99846383150947
1285,79.05828967637555
1286,79.1178036676843
1287,79.1770042730239
1288,79.23588995998257
1289,79.29445919614855
1290,79.35271044911
1291,79.41064218645518
1292,79.46825287577228
1293,79.52554098464951
1294,79.58250498067508
1295,79.63914333143721
1296,79.69545450452411
1297,79.751436967524
1298,79.80708918802506
1299,79.86240963361554
1300,79.91739677188365
1301,79.97204907041755
1302,80.02636499680551
1303,80.08034301863573
1304,80.1339816034964
1305,80.18727921897573
1306,80.24023433266197
1307,80.29284541214331
1308,80.34511092500793
1309,80.39702933884409
1310,80.44859912124
1311,80.49981873978382
1312,80.55068666206381
1313,80.60120135566817
1314,80.65136128818509
1315,80.70116492720283
1316,80.75061074030955
1317,80.79969719509349
1318,80.84842275914285
1319,80.89678590004586
1320,80.94478508539072
1321,80.99241878276561
1322,81.0396854597588
1323,81.08658358395847
1324,81.13311162295284
1325,81.1792680443301
1326,81.2250513156785
1327,81.27045990458622
1328,81.31549227864147
1329,81.36014690543249
1330,81.40442225254748
1331,81.44831678757464
1332,81.49182897810218
1333,81.53495729171833
1334,81.57770019601128
1335,81.62005615856927
1336,81.66202364698049
1337,81.70360112883314
1338,81.74478707171548
1339,81.78557994321568
1340,81.82597821092195
1341,81.86598034242252
1342,81.90558480530561
1343,81.94479006715939
1344,81.98359459557211
1345,82.02199685813198
1346,82.0599953224272
1347,82.09758845604597
1348,82.13477472657652
1349,82.17155260160706
1350,82.20792054872581
1351,82.24387703552097
1352,82.27942052958073
1353,82.31454949849334
1354,82.34926240984699
1355,82.3835577312299
1356,82.41743393023029
1357,82.45088947443634
1358,82.48392283143629
1359,82.51653246881834
1360,82.5487168541707
1361,82.5804744550816
1362,82.61180373913925
1363,82.64270317393184
